pinjaman_id,nasabah_id,platform_id,tgl_cair,tipe_produk,nama_produk,pokok,tenor_bulan,bunga_per_bulan,total_kewajiban,status_kolektibilitas,hari_keterlambatan,sudah_lunas
L1KRD000701,L1NSB00431,PLT005,2023-07-06,P2P Lending,Pendidikan,5000000,1,2.41,5120500,DPK,5,1
L1KRD000702,L1NSB00432,PLT004,2022-12-01,Multifinance,Motor bekas,10000000,24,1.43,13432000,Lancar,1,1
L1KRD000703,L1NSB00433,PLT004,2023-09-26,Multifinance,Motor bekas,5000000,18,1.88,6692000,Kurang Lancar,42,0
L1KRD000704,L1NSB00435,PLT001,2024-02-07,P2P Lending,Modal usaha,5000000,12,3.13,6878000,Lancar,3,0
L1KRD000705,L1NSB00436,PLT004,2022-02-17,Multifinance,Motor bekas,25000000,12,1.17,28510000,Lancar,3,1
L1KRD000706,L1NSB00437,PLT005,2023-10-07,P2P Lending,Modal usaha,3000000,6,2.69,3484200,Lancar,1,1
L1KRD000707,L1NSB00437,PLT005,2023-09-26,P2P Lending,Renovasi,1000000,1,1.64,1016400,Lancar,2,1
L1KRD000708,L1NSB00438,PLT002,2024-01-01,P2P Lending,Modal usaha,500000,12,3.28,696800,Kurang Lancar,49,0
L1KRD000709,L1NSB00438,PLT002,2022-03-24,P2P Lending,Renovasi,1000000,12,1.81,1217200,Lancar,3,1
L1KRD000710,L1NSB00438,PLT002,2023-10-01,P2P Lending,Pendidikan,1000000,12,3.18,1381600,Lancar,0,1
L1KRD000711,L1NSB00439,PLT003,2024-01-02,Multifinance,Refinancing,20000000,18,1.94,26984000,Lancar,1,0
L1KRD000712,L1NSB00439,PLT003,2024-02-05,Multifinance,Mesin usaha,25000000,18,1.94,33730000,Lancar,0,0
L1KRD000713,L1NSB00441,PLT004,2023-01-09,Multifinance,Elektronik,10000000,12,1.91,12292000,Lancar,0,1
L1KRD000714,L1NSB00442,PLT001,2023-09-17,P2P Lending,Renovasi,5000000,6,2.82,5846000,DPK,9,1
L1KRD000715,L1NSB00444,PLT004,2024-02-01,Multifinance,Elektronik,15000000,48,1.71,27312000,Lancar,1,0
L1KRD000716,L1NSB00444,PLT004,2022-02-12,Multifinance,Refinancing,3000000,12,2.0,3720000,Lancar,0,1
L1KRD000717,L1NSB00445,PLT005,2024-01-15,P2P Lending,Pendidikan,10000000,3,2.81,10843000,Lancar,3,1
L1KRD000718,L1NSB00447,PLT004,2022-11-13,Multifinance,Refinancing,7000000,12,1.01,7848400,Lancar,2,1
L1KRD000719,L1NSB00447,PLT004,2022-09-12,Multifinance,Refinancing,10000000,24,1.14,12736000,DPK,29,1
L1KRD000720,L1NSB00447,PLT004,2022-12-06,Multifinance,Mesin usaha,15000000,24,1.48,20328000,Lancar,1,1
L1KRD000721,L1NSB00448,PLT005,2022-07-14,P2P Lending,Konsumsi,500000,1,2.71,513550,Lancar,0,1
L1KRD000722,L1NSB00448,PLT005,2022-01-11,P2P Lending,Pendidikan,2000000,3,2.98,2178800,DPK,11,1
L1KRD000723,L1NSB00450,PLT003,2022-06-06,Multifinance,Motor baru,25000000,24,1.14,31840000,Lancar,3,1
L1KRD000724,L1NSB00450,PLT003,2023-01-21,Multifinance,Refinancing,25000000,18,1.42,31390000,Lancar,0,1
L1KRD000725,L1NSB00451,PLT002,2024-05-03,P2P Lending,Modal usaha,7000000,12,2.72,9284800,Lancar,3,0
L1KRD000726,L1NSB00451,PLT002,2023-12-20,P2P Lending,Renovasi,1000000,12,3.41,1409200,Lancar,0,0
L1KRD000727,L1NSB00451,PLT002,2023-01-11,P2P Lending,Modal usaha,10000000,12,2.76,13312000,Kurang Lancar,34,0
L1KRD000728,L1NSB00452,PLT004,2022-06-03,Multifinance,Motor bekas,7000000,48,1.64,12510400,Lancar,2,0
L1KRD000729,L1NSB00452,PLT004,2023-02-28,Multifinance,Elektronik,15000000,18,1.84,19968000,Kurang Lancar,88,0
L1KRD000730,L1NSB00453,PLT001,2022-02-13,P2P Lending,Modal usaha,2000000,12,3.32,2796800,DPK,17,1
L1KRD000731,L1NSB00453,PLT001,2023-01-18,P2P Lending,Kesehatan,10000000,1,2.51,10251000,DPK,19,1
L1KRD000732,L1NSB00454,PLT004,2022-05-09,Multifinance,Mesin usaha,25000000,12,1.76,30280000,Lancar,0,1
L1KRD000733,L1NSB00454,PLT004,2023-07-27,Multifinance,Motor bekas,15000000,36,1.33,22182000,Lancar,1,0
L1KRD000734,L1NSB00454,PLT004,2022-09-18,Multifinance,Motor bekas,7000000,12,1.23,8033200,Lancar,0,1
L1KRD000735,L1NSB00456,PLT002,2023-05-04,P2P Lending,Renovasi,500000,1,1.78,508900,Lancar,1,1
L1KRD000736,L1NSB00457,PLT001,2023-04-25,P2P Lending,Konsumsi,2000000,1,2.98,2059600,Lancar,0,1
L1KRD000737,L1NSB00458,PLT003,2023-06-04,Multifinance,Mesin usaha,10000000,12,1.26,11512000,Lancar,1,1
L1KRD000738,L1NSB00459,PLT002,2024-01-01,P2P Lending,Kesehatan,2000000,12,3.32,2796800,Lancar,2,0
L1KRD000739,L1NSB00460,PLT004,2022-10-21,Multifinance,Motor bekas,20000000,36,1.63,31736000,Lancar,1,0
L1KRD000740,L1NSB00461,PLT001,2022-02-15,P2P Lending,Modal usaha,7000000,6,2.6,8092000,Lancar,2,1
L1KRD000741,L1NSB00462,PLT001,2022-01-04,P2P Lending,Renovasi,10000000,9,1.75,11575000,Lancar,0,1
L1KRD000742,L1NSB00463,PLT004,2023-08-07,Multifinance,Mesin usaha,20000000,24,1.77,28496000,Kurang Lancar,35,0
L1KRD000743,L1NSB00463,PLT004,2024-04-13,Multifinance,Refinancing,25000000,48,1.87,47440000,Lancar,2,0
L1KRD000744,L1NSB00464,PLT004,2022-03-02,Multifinance,Motor baru,25000000,18,1.89,33505000,Lancar,0,1
L1KRD000745,L1NSB00464,PLT004,2024-02-13,Multifinance,Motor bekas,10000000,48,1.88,19024000,Lancar,2,0
L1KRD000746,L1NSB00464,PLT004,2024-03-07,Multifinance,Motor baru,20000000,24,1.4,26720000,Lancar,2,0
L1KRD000747,L1NSB00465,PLT004,2023-10-07,Multifinance,Elektronik,5000000,12,1.11,5666000,Lancar,3,1
L1KRD000748,L1NSB00466,PLT002,2022-10-09,P2P Lending,Pendidikan,500000,1,2.4,512000,DPK,24,1
L1KRD000749,L1NSB00466,PLT002,2024-01-24,P2P Lending,Renovasi,500000,12,2.95,677000,DPK,29,0
L1KRD000750,L1NSB00466,PLT002,2024-05-02,P2P Lending,Renovasi,5000000,12,2.36,6416000,Lancar,2,0
L1KRD000751,L1NSB00466,PLT002,2024-05-20,P2P Lending,Konsumsi,5000000,9,3.23,6453500,Lancar,3,0
L1KRD000752,L1NSB00469,PLT002,2022-09-19,P2P Lending,Konsumsi,500000,1,1.57,507850,Lancar,3,1
L1KRD000753,L1NSB00469,PLT002,2024-05-27,P2P Lending,Konsumsi,5000000,1,2.57,5128500,Lancar,0,1
L1KRD000754,L1NSB00470,PLT002,2022-10-01,P2P Lending,Konsumsi,500000,12,2.68,660800,Macet,224,0
L1KRD000755,L1NSB00470,PLT002,2022-05-20,P2P Lending,Kesehatan,1000000,6,1.66,1099600,Kurang Lancar,84,0
L1KRD000756,L1NSB00470,PLT002,2024-04-03,P2P Lending,Konsumsi,3000000,6,1.86,3334800,Lancar,2,1
L1KRD000757,L1NSB00470,PLT002,2023-12-28,P2P Lending,Kesehatan,2000000,6,2.48,2297600,Kurang Lancar,70,0
L1KRD000758,L1NSB00471,PLT005,2024-05-09,P2P Lending,Renovasi,10000000,3,2.74,10822000,Lancar,2,1
L1KRD000759,L1NSB00471,PLT005,2024-01-29,P2P Lending,Konsumsi,7000000,9,1.51,7951300,DPK,27,1
L1KRD000760,L1NSB00473,PLT002,2023-10-01,P2P Lending,Kesehatan,2000000,12,1.72,2412800,Lancar,1,1
L1KRD000761,L1NSB00474,PLT001,2022-10-26,P2P Lending,Renovasi,1000000,3,2.85,1085500,Lancar,2,1
L1KRD000762,L1NSB00477,PLT001,2022-02-21,P2P Lending,Modal usaha,5000000,1,3.08,5154000,Lancar,0,1
L1KRD000763,L1NSB00477,PLT001,2022-01-13,P2P Lending,Kesehatan,3000000,6,2.25,3405000,Lancar,3,1
L1KRD000764,L1NSB00477,PLT001,2022-08-09,P2P Lending,Konsumsi,2000000,12,2.11,2506400,Lancar,0,1
L1KRD000765,L1NSB00477,PLT001,2022-09-25,P2P Lending,Konsumsi,10000000,9,3.44,13096000,Lancar,1,1
L1KRD000766,L1NSB00478,PLT005,2023-07-01,P2P Lending,Modal usaha,5000000,1,3.35,5167500,Lancar,3,1
L1KRD000767,L1NSB00478,PLT005,2023-12-02,P2P Lending,Modal usaha,5000000,12,3.21,6926000,Lancar,1,1
L1KRD000768,L1NSB00479,PLT002,2022-12-24,P2P Lending,Konsumsi,2000000,6,1.78,2213600,Lancar,3,1
L1KRD000769,L1NSB00481,PLT004,2022-06-20,Multifinance,Motor bekas,5000000,48,1.22,7928000,DPK,5,0
L1KRD000770,L1NSB00482,PLT004,2022-05-24,Multifinance,Mesin usaha,10000000,24,1.03,12472000,Lancar,2,1
L1KRD000771,L1NSB00483,PLT003,2022-02-21,Multifinance,Motor bekas,5000000,18,1.72,6548000,Lancar,0,1
L1KRD000772,L1NSB00484,PLT001,2024-01-18,P2P Lending,Modal usaha,500000,6,2.99,589700,Lancar,1,1
L1KRD000773,L1NSB00484,PLT001,2023-10-14,P2P Lending,Modal usaha,10000000,6,3.31,11986000,Lancar,2,1
L1KRD000774,L1NSB00485,PLT004,2023-07-01,Multifinance,Motor bekas,25000000,12,1.72,30160000,Lancar,0,1
L1KRD000775,L1NSB00485,PLT004,2024-01-10,Multifinance,Motor bekas,7000000,36,1.09,9746800,Lancar,3,0
L1KRD000776,L1NSB00485,PLT004,2023-04-29,Multifinance,Elektronik,3000000,18,1.86,4004400,Lancar,3,1
L1KRD000777,L1NSB00485,PLT004,2022-09-29,Multifinance,Mesin usaha,3000000,24,1.46,4051200,Lancar,0,1
L1KRD000778,L1NSB00486,PLT004,2022-05-28,Multifinance,Mesin usaha,25000000,18,1.62,32290000,Lancar,1,1
L1KRD000779,L1NSB00486,PLT004,2023-12-21,Multifinance,Motor baru,3000000,24,1.11,3799200,Lancar,1,0
L1KRD000780,L1NSB00487,PLT001,2023-04-09,P2P Lending,Kesehatan,2000000,6,2.32,2278400,Lancar,1,1
L1KRD000781,L1NSB00488,PLT005,2022-07-14,P2P Lending,Renovasi,1000000,9,3.16,1284400,Lancar,1,1
L1KRD000782,L1NSB00489,PLT003,2022-07-05,Multifinance,Motor baru,3000000,24,1.39,4000800,Lancar,0,1
L1KRD000783,L1NSB00490,PLT003,2022-01-22,Multifinance,Refinancing,7000000,18,1.77,9230200,Kurang Lancar,40,0
L1KRD000784,L1NSB00493,PLT004,2022-11-24,Multifinance,Elektronik,10000000,24,1.48,13552000,Lancar,3,1
L1KRD000785,L1NSB00494,PLT002,2022-05-28,P2P Lending,Renovasi,500000,9,1.53,568850,Lancar,1,1
L1KRD000786,L1NSB00495,PLT004,2024-03-10,Multifinance,Refinancing,3000000,48,1.21,4742400,Lancar,3,0
L1KRD000787,L1NSB00495,PLT004,2023-01-08,Multifinance,Elektronik,5000000,48,1.71,9104000,DPK,29,0
L1KRD000788,L1NSB00495,PLT004,2022-10-26,Multifinance,Mesin usaha,5000000,36,1.13,7034000,Lancar,0,0
L1KRD000789,L1NSB00496,PLT001,2024-01-23,P2P Lending,Pendidikan,3000000,1,1.68,3050400,Lancar,0,1
L1KRD000790,L1NSB00496,PLT001,2022-08-13,P2P Lending,Pendidikan,1000000,3,1.74,1052200,Lancar,3,1
L1KRD000791,L1NSB00496,PLT001,2024-04-10,P2P Lending,Pendidikan,500000,6,2.03,560900,Lancar,0,1
L1KRD000792,L1NSB00496,PLT001,2022-08-19,P2P Lending,Pendidikan,1000000,9,2.96,1266400,Lancar,3,1
L1KRD000793,L1NSB00498,PLT004,2024-03-22,Multifinance,Mesin usaha,25000000,24,1.24,32440000,Lancar,0,0
L1KRD000794,L1NSB00500,PLT002,2023-08-27,P2P Lending,Renovasi,5000000,3,1.92,5288000,Lancar,0,1
L1KRD000795,L1NSB00500,PLT002,2024-02-12,P2P Lending,Renovasi,1000000,6,3.23,1193800,Lancar,0,1
L1KRD000796,L1NSB00500,PLT002,2023-07-22,P2P Lending,Renovasi,10000000,1,2.98,10298000,Lancar,3,1
L1KRD000797,L1NSB00500,PLT002,2024-01-28,P2P Lending,Konsumsi,7000000,1,3.36,7235200,DPK,10,1
L1KRD000798,L1NSB00501,PLT001,2023-02-26,P2P Lending,Modal usaha,5000000,6,3.11,5933000,Lancar,2,1
L1KRD000799,L1NSB00501,PLT001,2023-04-13,P2P Lending,Renovasi,10000000,12,1.83,12196000,DPK,28,1
L1KRD000800,L1NSB00501,PLT001,2023-02-02,P2P Lending,Kesehatan,10000000,9,3.23,12907000,Kurang Lancar,87,0
L1KRD000801,L1NSB00502,PLT002,2023-07-07,P2P Lending,Pendidikan,3000000,3,2.79,3251100,Lancar,3,1
L1KRD000802,L1NSB00502,PLT002,2022-08-25,P2P Lending,Konsumsi,5000000,9,2.27,6021500,Lancar,1,1
L1KRD000803,L1NSB00503,PLT005,2023-04-09,P2P Lending,Modal usaha,2000000,6,1.52,2182400,Lancar,2,1
L1KRD000804,L1NSB00503,PLT005,2023-06-07,P2P Lending,Modal usaha,1000000,12,2.65,1318000,Lancar,2,1
L1KRD000805,L1NSB00503,PLT005,2022-01-05,P2P Lending,Pendidikan,10000000,9,2.69,12421000,Lancar,3,1
L1KRD000806,L1NSB00505,PLT003,2022-03-12,Multifinance,Motor bekas,10000000,36,1.26,14536000,Lancar,0,0
L1KRD000807,L1NSB00507,PLT004,2022-07-03,Multifinance,Mesin usaha,20000000,24,1.29,26192000,Lancar,3,1
L1KRD000808,L1NSB00507,PLT004,2023-12-17,Multifinance,Mesin usaha,25000000,24,1.56,34360000,Lancar,1,0
L1KRD000809,L1NSB00507,PLT004,2024-04-13,Multifinance,Refinancing,3000000,24,1.91,4375200,DPK,10,0
L1KRD000810,L1NSB00509,PLT004,2024-01-18,Multifinance,Refinancing,15000000,24,1.03,18708000,Lancar,1,0
L1KRD000811,L1NSB00509,PLT004,2023-04-12,Multifinance,Elektronik,10000000,24,1.58,13792000,Lancar,2,0
L1KRD000812,L1NSB00509,PLT004,2024-05-08,Multifinance,Elektronik,7000000,48,1.55,12208000,Kurang Lancar,77,0
L1KRD000813,L1NSB00509,PLT004,2022-11-04,Multifinance,Refinancing,10000000,18,1.05,11890000,Lancar,2,1
L1KRD000814,L1NSB00510,PLT001,2023-08-25,P2P Lending,Konsumsi,3000000,9,2.93,3791100,Kurang Lancar,69,0
L1KRD000815,L1NSB00510,PLT001,2023-12-20,P2P Lending,Pendidikan,3000000,9,2.58,3696600,Lancar,0,1
L1KRD000816,L1NSB00510,PLT001,2022-03-23,P2P Lending,Pendidikan,3000000,12,2.44,3878400,Lancar,0,1
L1KRD000817,L1NSB00512,PLT002,2022-09-13,P2P Lending,Renovasi,7000000,9,2.12,8335600,Lancar,1,1
L1KRD000818,L1NSB00512,PLT002,2022-11-24,P2P Lending,Konsumsi,1000000,3,1.56,1046800,Lancar,2,1
L1KRD000819,L1NSB00514,PLT001,2022-06-01,P2P Lending,Konsumsi,7000000,1,1.84,7128800,Macet,145,0
L1KRD000820,L1NSB00514,PLT001,2022-03-23,P2P Lending,Konsumsi,1000000,12,3.07,1368400,Lancar,1,1
L1KRD000821,L1NSB00516,PLT004,2022-11-24,Multifinance,Mesin usaha,10000000,48,1.56,17488000,Lancar,2,0
L1KRD000822,L1NSB00516,PLT004,2023-02-22,Multifinance,Mesin usaha,5000000,48,1.93,9632000,Lancar,3,0
L1KRD000823,L1NSB00517,PLT004,2022-04-12,Multifinance,Mesin usaha,7000000,18,1.86,9343600,Lancar,1,1
L1KRD000824,L1NSB00517,PLT004,2023-05-28,Multifinance,Elektronik,7000000,48,1.58,12308800,Lancar,0,0
L1KRD000825,L1NSB00518,PLT004,2022-05-12,Multifinance,Elektronik,5000000,36,1.07,6926000,Lancar,0,0
L1KRD000826,L1NSB00518,PLT004,2022-08-17,Multifinance,Refinancing,20000000,36,1.25,29000000,Kurang Lancar,76,0
L1KRD000827,L1NSB00519,PLT004,2023-04-24,Multifinance,Motor baru,15000000,24,1.54,20544000,Lancar,0,0
L1KRD000828,L1NSB00519,PLT004,2024-03-26,Multifinance,Motor baru,25000000,36,1.62,39580000,Lancar,3,0
L1KRD000829,L1NSB00519,PLT004,2023-12-13,Multifinance,Elektronik,25000000,48,1.34,41080000,Macet,208,0
L1KRD000830,L1NSB00520,PLT004,2023-04-19,Multifinance,Refinancing,20000000,36,1.2,28640000,Lancar,0,0
L1KRD000831,L1NSB00520,PLT004,2022-09-20,Multifinance,Mesin usaha,20000000,18,1.16,24176000,Lancar,2,1
L1KRD000832,L1NSB00521,PLT001,2024-04-22,P2P Lending,Renovasi,2000000,3,3.39,2203400,Kurang Lancar,86,0
L1KRD000833,L1NSB00521,PLT001,2023-01-09,P2P Lending,Renovasi,5000000,9,1.85,5832500,Kurang Lancar,62,0
L1KRD000834,L1NSB00521,PLT001,2022-03-10,P2P Lending,Renovasi,5000000,3,2.1,5315000,Kurang Lancar,59,0
L1KRD000835,L1NSB00522,PLT004,2022-11-19,Multifinance,Elektronik,25000000,36,1.22,35980000,Lancar,2,0
L1KRD000836,L1NSB00524,PLT001,2022-03-30,P2P Lending,Modal usaha,1000000,6,1.95,1117000,Lancar,3,1
L1KRD000837,L1NSB00524,PLT001,2023-05-01,P2P Lending,Pendidikan,10000000,9,3.48,13132000,Lancar,1,1
L1KRD000838,L1NSB00524,PLT001,2023-12-26,P2P Lending,Pendidikan,500000,1,3.04,515200,Lancar,2,1
L1KRD000839,L1NSB00524,PLT001,2022-06-09,P2P Lending,Pendidikan,3000000,3,2.04,3183600,Lancar,3,1
L1KRD000840,L1NSB00526,PLT005,2022-07-06,P2P Lending,Modal usaha,3000000,3,2.94,3264600,Kurang Lancar,81,0
L1KRD000841,L1NSB00526,PLT005,2022-02-26,P2P Lending,Kesehatan,5000000,12,1.76,6056000,Lancar,0,1
L1KRD000842,L1NSB00526,PLT005,2022-03-19,P2P Lending,Pendidikan,10000000,3,1.91,10573000,Lancar,2,1
L1KRD000843,L1NSB00526,PLT005,2022-08-10,P2P Lending,Modal usaha,7000000,12,2.32,8948800,Lancar,2,1
L1KRD000844,L1NSB00528,PLT003,2024-03-01,Multifinance,Refinancing,7000000,24,1.12,8881600,Lancar,0,0
L1KRD000845,L1NSB00529,PLT005,2022-12-10,P2P Lending,Kesehatan,2000000,12,2.27,2544800,DPK,16,1
L1KRD000846,L1NSB00529,PLT005,2023-10-23,P2P Lending,Renovasi,1000000,9,2.53,1227700,Macet,316,0
L1KRD000847,L1NSB00530,PLT003,2024-03-07,Multifinance,Motor baru,7000000,36,1.98,11989600,Lancar,0,0
L1KRD000848,L1NSB00530,PLT003,2022-11-22,Multifinance,Motor baru,25000000,18,1.88,33460000,Lancar,2,1
L1KRD000849,L1NSB00530,PLT003,2024-05-27,Multifinance,Mesin usaha,3000000,24,1.38,3993600,Lancar,2,0
L1KRD000850,L1NSB00531,PLT005,2022-03-16,P2P Lending,Kesehatan,500000,3,2.72,540800,Lancar,0,1
L1KRD000851,L1NSB00532,PLT002,2023-07-19,P2P Lending,Konsumsi,7000000,6,2.75,8155000,Lancar,3,1
L1KRD000852,L1NSB00532,PLT002,2022-10-24,P2P Lending,Konsumsi,2000000,1,3.11,2062200,Lancar,2,1
L1KRD000853,L1NSB00532,PLT002,2023-02-01,P2P Lending,Kesehatan,5000000,1,2.11,5105500,DPK,20,1
L1KRD000854,L1NSB00533,PLT002,2024-05-02,P2P Lending,Modal usaha,5000000,6,3.03,5909000,Lancar,1,1
L1KRD000855,L1NSB00533,PLT002,2023-08-08,P2P Lending,Modal usaha,7000000,6,2.69,8129800,Lancar,1,1
L1KRD000856,L1NSB00534,PLT004,2022-01-19,Multifinance,Mesin usaha,5000000,12,1.8,6080000,Lancar,1,1
L1KRD000857,L1NSB00534,PLT004,2022-04-03,Multifinance,Refinancing,7000000,18,1.02,8285200,Lancar,1,1
L1KRD000858,L1NSB00535,PLT001,2022-12-20,P2P Lending,Renovasi,1000000,12,2.49,1298800,Lancar,2,1
L1KRD000859,L1NSB00536,PLT002,2023-12-14,P2P Lending,Renovasi,3000000,12,2.76,3993600,Lancar,1,0
L1KRD000860,L1NSB00536,PLT002,2023-06-17,P2P Lending,Konsumsi,10000000,12,2.52,13024000,DPK,13,1
L1KRD000861,L1NSB00536,PLT002,2023-03-09,P2P Lending,Renovasi,1000000,9,2.05,1184500,Lancar,0,1
L1KRD000862,L1NSB00536,PLT002,2022-11-05,P2P Lending,Kesehatan,7000000,6,2.12,7890400,DPK,8,1
L1KRD000863,L1NSB00537,PLT005,2023-12-16,P2P Lending,Modal usaha,500000,1,2.86,514300,Lancar,0,1
L1KRD000864,L1NSB00537,PLT005,2022-09-10,P2P Lending,Pendidikan,3000000,9,2.86,3772200,Lancar,2,1
L1KRD000865,L1NSB00538,PLT001,2024-03-18,P2P Lending,Pendidikan,3000000,1,2.39,3071700,Lancar,2,1
L1KRD000866,L1NSB00538,PLT001,2023-11-23,P2P Lending,Konsumsi,10000000,6,1.52,10912000,Kurang Lancar,35,0
L1KRD000867,L1NSB00539,PLT005,2023-03-11,P2P Lending,Konsumsi,7000000,3,3.3,7693000,Lancar,0,1
L1KRD000868,L1NSB00539,PLT005,2024-04-23,P2P Lending,Modal usaha,500000,1,1.81,509050,Lancar,0,1
L1KRD000869,L1NSB00540,PLT001,2023-03-12,P2P Lending,Pendidikan,3000000,9,2.38,3642600,Lancar,1,1
L1KRD000870,L1NSB00540,PLT001,2024-02-21,P2P Lending,Kesehatan,1000000,1,2.64,1026400,DPK,20,1
L1KRD000871,L1NSB00542,PLT004,2023-08-16,Multifinance,Refinancing,20000000,48,1.0,29600000,Lancar,0,0
L1KRD000872,L1NSB00542,PLT004,2023-01-25,Multifinance,Motor baru,3000000,48,1.47,5116800,DPK,19,0
L1KRD000873,L1NSB00542,PLT004,2023-09-29,Multifinance,Mesin usaha,5000000,24,1.8,7160000,Lancar,1,0
L1KRD000874,L1NSB00543,PLT001,2022-12-08,P2P Lending,Kesehatan,10000000,1,2.52,10252000,Lancar,1,1
L1KRD000875,L1NSB00544,PLT002,2023-10-02,P2P Lending,Konsumsi,3000000,12,2.36,3849600,Macet,342,0
L1KRD000876,L1NSB00544,PLT002,2022-08-07,P2P Lending,Konsumsi,1000000,3,2.48,1074400,DPK,23,1
L1KRD000877,L1NSB00545,PLT003,2022-05-22,Multifinance,Motor baru,7000000,12,1.93,8621200,Lancar,2,1
L1KRD000878,L1NSB00546,PLT002,2024-04-12,P2P Lending,Konsumsi,1000000,9,2.0,1180000,Lancar,2,0
L1KRD000879,L1NSB00547,PLT005,2023-11-14,P2P Lending,Pendidikan,5000000,3,2.26,5339000,DPK,10,1
L1KRD000880,L1NSB00547,PLT005,2023-10-06,P2P Lending,Modal usaha,10000000,12,2.85,13420000,Lancar,2,1
L1KRD000881,L1NSB00549,PLT002,2022-06-23,P2P Lending,Pendidikan,500000,12,2.38,642800,Lancar,2,1
L1KRD000882,L1NSB00549,PLT002,2022-11-01,P2P Lending,Renovasi,1000000,6,1.72,1103200,Lancar,3,1
L1KRD000883,L1NSB00549,PLT002,2023-03-09,P2P Lending,Pendidikan,500000,9,1.61,572450,Lancar,0,1
L1KRD000884,L1NSB00551,PLT005,2023-02-07,P2P Lending,Konsumsi,3000000,1,3.42,3102600,DPK,6,1
L1KRD000885,L1NSB00552,PLT004,2023-05-08,Multifinance,Elektronik,25000000,48,1.21,39520000,Lancar,3,0
L1KRD000886,L1NSB00552,PLT004,2023-05-20,Multifinance,Motor bekas,10000000,36,1.91,16876000,Lancar,1,0
L1KRD000887,L1NSB00553,PLT003,2024-03-12,Multifinance,Refinancing,20000000,12,1.18,22832000,Lancar,3,0
L1KRD000888,L1NSB00553,PLT003,2022-05-17,Multifinance,Motor baru,25000000,48,1.14,38680000,Lancar,3,0
L1KRD000889,L1NSB00554,PLT002,2024-05-01,P2P Lending,Konsumsi,10000000,12,1.65,11980000,Lancar,0,0
L1KRD000890,L1NSB00554,PLT002,2022-07-01,P2P Lending,Modal usaha,10000000,9,2.19,11971000,Lancar,2,1
L1KRD000891,L1NSB00555,PLT001,2022-07-12,P2P Lending,Pendidikan,1000000,6,3.08,1184800,Lancar,2,1
L1KRD000892,L1NSB00556,PLT005,2022-06-13,P2P Lending,Pendidikan,2000000,9,1.65,2297000,Lancar,3,1
L1KRD000893,L1NSB00557,PLT001,2022-11-21,P2P Lending,Konsumsi,500000,3,1.55,523250,Lancar,1,1
L1KRD000894,L1NSB00557,PLT001,2023-05-29,P2P Lending,Pendidikan,3000000,6,2.43,3437400,Lancar,3,1
L1KRD000895,L1NSB00558,PLT001,2024-02-02,P2P Lending,Renovasi,1000000,3,1.89,1056700,Lancar,0,1
L1KRD000896,L1NSB00558,PLT001,2023-11-21,P2P Lending,Pendidikan,5000000,1,1.92,5096000,Lancar,2,1
L1KRD000897,L1NSB00558,PLT001,2022-07-26,P2P Lending,Konsumsi,2000000,6,3.23,2387600,Lancar,0,1
L1KRD000898,L1NSB00559,PLT003,2023-07-13,Multifinance,Motor bekas,25000000,48,1.81,46720000,DPK,30,0
L1KRD000899,L1NSB00561,PLT002,2022-02-19,P2P Lending,Konsumsi,2000000,1,1.61,2032200,DPK,27,1
L1KRD000900,L1NSB00561,PLT002,2024-02-22,P2P Lending,Kesehatan,3000000,1,2.25,3067500,Lancar,2,1
L1KRD000901,L1NSB00561,PLT002,2022-08-05,P2P Lending,Kesehatan,5000000,12,1.67,6002000,Lancar,1,1
L1KRD000902,L1NSB00562,PLT003,2022-02-27,Multifinance,Refinancing,5000000,12,1.11,5666000,DPK,25,1
L1KRD000903,L1NSB00562,PLT003,2022-06-14,Multifinance,Motor bekas,25000000,48,1.61,44320000,Lancar,0,0
L1KRD000904,L1NSB00562,PLT003,2023-09-13,Multifinance,Refinancing,10000000,24,1.89,14536000,Lancar,0,0
L1KRD000905,L1NSB00563,PLT003,2024-02-23,Multifinance,Refinancing,7000000,24,1.68,9822400,Lancar,3,0
L1KRD000906,L1NSB00563,PLT003,2022-11-20,Multifinance,Mesin usaha,5000000,48,1.22,7928000,Lancar,2,0
L1KRD000907,L1NSB00564,PLT001,2023-12-19,P2P Lending,Konsumsi,2000000,3,1.6,2096000,Lancar,3,1
L1KRD000908,L1NSB00565,PLT004,2024-03-31,Multifinance,Motor baru,10000000,36,1.73,16228000,Lancar,2,0
L1KRD000909,L1NSB00565,PLT004,2023-02-23,Multifinance,Elektronik,3000000,48,1.98,5851200,Lancar,2,0
L1KRD000910,L1NSB00565,PLT004,2024-05-19,Multifinance,Motor baru,10000000,36,1.03,13708000,Lancar,1,0
L1KRD000911,L1NSB00566,PLT002,2024-05-27,P2P Lending,Pendidikan,2000000,9,1.96,2352800,Lancar,0,0
L1KRD000912,L1NSB00566,PLT002,2024-01-19,P2P Lending,Pendidikan,7000000,3,3.39,7711900,Lancar,0,1
L1KRD000913,L1NSB00566,PLT002,2023-10-02,P2P Lending,Konsumsi,10000000,12,2.11,12532000,DPK,7,1
L1KRD000914,L1NSB00567,PLT005,2023-10-31,P2P Lending,Kesehatan,3000000,6,2.61,3469800,Lancar,1,1
L1KRD000915,L1NSB00567,PLT005,2023-07-30,P2P Lending,Kesehatan,2000000,6,3.19,2382800,Lancar,3,1
L1KRD000916,L1NSB00567,PLT005,2024-04-25,P2P Lending,Kesehatan,2000000,6,2.43,2291600,Lancar,2,1
