nasabah_id,ew_aktif_bulan,ew_transaksi_per_bulan,ew_avg_nominal,ew_top_up_rutin,ew_spike_sebelum_ajuan,ew_saldo_rata_rata,gig_income_avg_bln,gig_order_per_bln,gig_konsisten_6bln,gig_cancel_rate,listrik_tepat_waktu,listrik_pct_tepat,bpjs_rutin,ecom_trx_per_bln,ecom_avg_nominal,ecom_return_rate,punya_toko_online,omzet_toko_online,pulsa_bulanan,pulsa_konsisten_12bln,platform_ontime_rate,platform_late_days_avg
L1NSB01064,17,19,478000,0,0,196000,0,0,0,0.0,18,75.0,0,1,215000,0.11,0,0,97000,1,0.68,14
L1NSB01065,10,65,135000,1,0,129000,0,0,0,0.0,17,70.8,0,1,446000,0.15,0,0,80000,0,0.94,2
L1NSB01066,0,0,0,0,0,0,3095000,238,1,0.08,23,95.8,0,17,60000,0.09,0,0,60000,1,0.88,5
L1NSB01067,9,56,30000,1,0,401000,6654000,216,1,0.08,22,91.7,0,4,448000,0.11,0,0,128000,0,0.81,8
L1NSB01068,21,63,254000,1,0,381000,0,0,0,0.0,17,70.8,0,13,482000,0.06,0,0,147000,1,1.0,0
L1NSB01069,22,46,373000,1,0,396000,0,0,0,0.0,14,58.3,0,20,199000,0.04,0,0,31000,1,0.61,17
L1NSB01070,18,25,654000,1,0,405000,0,0,0,0.0,14,58.3,0,2,58000,0.14,0,0,66000,1,0.62,17
L1NSB01071,0,0,0,0,0,0,0,0,0,0.0,19,79.2,0,4,279000,0.08,0,0,118000,0,0.7,13
L1NSB01072,15,15,785000,1,0,44000,0,0,0,0.0,21,87.5,1,14,213000,0.03,0,0,133000,0,0.91,4
L1NSB01073,0,0,0,0,0,0,0,0,0,0.0,19,79.2,0,17,96000,0.11,0,0,137000,1,0.99,0
L1NSB01074,22,43,37000,1,0,401000,0,0,0,0.0,17,70.8,1,17,462000,0.0,0,0,142000,0,0.78,9
L1NSB01075,17,9,494000,1,0,188000,0,0,0,0.0,15,62.5,1,6,486000,0.01,0,0,36000,1,0.79,9
L1NSB01076,16,54,590000,0,0,24000,3000000,297,1,0.08,19,79.2,1,7,280000,0.09,0,0,48000,0,0.98,0
L1NSB01077,24,26,347000,0,0,255000,0,0,0,0.0,17,70.8,1,0,495000,0.13,0,0,115000,1,0.57,19
L1NSB01078,23,38,729000,1,0,450000,0,0,0,0.0,20,83.3,0,16,113000,0.06,0,0,121000,1,0.85,6
L1NSB01079,7,56,516000,1,0,189000,0,0,0,0.0,23,95.8,1,11,279000,0.12,0,0,103000,0,0.91,4
L1NSB01080,0,0,0,0,0,0,4108000,377,1,0.07,24,100.0,0,4,231000,0.15,0,0,148000,1,0.56,19
L1NSB01081,23,45,363000,1,0,185000,0,0,0,0.0,21,87.5,0,16,199000,0.11,1,5000000,25000,0,0.97,1
L1NSB01082,6,41,117000,1,0,386000,0,0,0,0.0,18,75.0,1,18,175000,0.02,0,0,50000,1,0.86,6
L1NSB01083,9,16,381000,1,0,233000,2231000,168,1,0.01,18,75.0,0,14,389000,0.1,0,0,30000,1,0.69,13
L1NSB01084,23,43,64000,1,0,80000,0,0,0,0.0,16,66.7,1,20,294000,0.0,0,0,29000,1,0.72,12
L1NSB01085,0,0,0,0,0,0,0,0,0,0.0,23,95.8,1,9,369000,0.04,0,0,149000,1,0.96,1
L1NSB01086,13,55,246000,1,0,259000,0,0,0,0.0,16,66.7,0,5,205000,0.05,0,0,44000,1,0.79,9
L1NSB01087,13,35,387000,0,0,161000,6766000,391,0,0.05,24,100.0,0,19,372000,0.12,0,0,83000,1,0.57,19
L1NSB01088,7,9,296000,1,0,495000,0,0,0,0.0,22,91.7,0,0,189000,0.11,0,0,126000,1,0.62,17
L1NSB01089,16,18,338000,0,0,66000,7551000,274,0,0.09,21,87.5,1,6,87000,0.07,0,0,49000,1,0.99,0
L1NSB01090,23,76,135000,0,1,449000,0,0,0,0.0,24,100.0,0,17,200000,0.06,0,0,66000,1,0.71,13
L1NSB01091,9,53,288000,1,0,207000,0,0,0,0.0,16,66.7,1,11,274000,0.03,0,0,127000,0,0.75,11
L1NSB01092,24,69,493000,1,0,92000,7944000,349,1,0.08,24,100.0,0,18,208000,0.07,0,0,35000,1,0.84,7
L1NSB01093,20,20,507000,1,0,55000,0,0,0,0.0,19,79.2,1,15,98000,0.14,0,0,117000,1,0.92,3
L1NSB01094,14,37,488000,0,0,28000,0,0,0,0.0,18,75.0,1,8,442000,0.02,0,0,108000,1,0.78,9
L1NSB01095,10,58,786000,1,0,198000,0,0,0,0.0,18,75.0,1,2,387000,0.1,0,0,76000,1,0.92,3
L1NSB01096,23,10,290000,1,0,229000,2606000,60,1,0.12,17,70.8,1,14,176000,0.09,0,0,99000,1,0.92,3
L1NSB01097,0,0,0,0,0,0,0,0,0,0.0,24,100.0,1,13,51000,0.11,0,0,50000,1,0.67,14
L1NSB01098,14,5,204000,1,0,190000,0,0,0,0.0,17,70.8,0,9,129000,0.05,0,0,42000,1,0.61,17
L1NSB01099,19,24,120000,0,0,72000,0,0,0,0.0,19,79.2,1,11,87000,0.13,0,0,53000,1,0.83,7
L1NSB01100,10,66,377000,0,0,287000,0,0,0,0.0,22,91.7,0,20,81000,0.08,0,0,64000,1,0.75,11
L1NSB01101,21,14,184000,1,0,26000,0,0,0,0.0,24,100.0,1,5,386000,0.09,0,0,83000,0,0.76,10
L1NSB01102,0,0,0,0,0,0,0,0,0,0.0,21,87.5,0,7,174000,0.02,0,0,134000,1,0.87,5
L1NSB01103,20,42,474000,1,0,269000,0,0,0,0.0,22,91.7,1,3,347000,0.1,0,0,134000,1,0.76,10
L1NSB01104,15,79,732000,0,0,147000,0,0,0,0.0,23,95.8,1,19,149000,0.12,0,0,146000,0,0.94,2
L1NSB01105,18,57,546000,0,0,458000,0,0,0,0.0,14,58.3,1,10,167000,0.06,0,0,148000,0,0.63,16
L1NSB01106,12,14,436000,0,0,407000,0,0,0,0.0,17,70.8,0,3,297000,0.07,0,0,30000,1,0.8,8
L1NSB01107,23,33,223000,0,0,417000,0,0,0,0.0,24,100.0,1,3,312000,0.0,0,0,22000,0,0.74,11
L1NSB01108,23,12,152000,1,0,280000,0,0,0,0.0,23,95.8,0,20,497000,0.05,0,0,90000,1,0.85,6
L1NSB01109,13,77,525000,1,1,258000,0,0,0,0.0,17,70.8,1,8,464000,0.01,0,0,25000,1,0.9,4
L1NSB01110,6,69,460000,1,0,204000,0,0,0,0.0,19,79.2,0,1,198000,0.06,0,0,125000,1,0.84,7
L1NSB01111,10,44,536000,1,0,84000,0,0,0,0.0,19,79.2,0,3,376000,0.12,0,0,129000,1,0.59,18
L1NSB01112,13,48,74000,1,0,40000,0,0,0,0.0,22,91.7,0,9,66000,0.01,0,0,147000,1,0.56,19
L1NSB01113,10,72,95000,0,0,254000,6763000,231,0,0.14,22,91.7,0,12,264000,0.14,0,0,74000,1,0.59,18
L1NSB01114,18,76,719000,1,0,31000,5125000,165,1,0.04,22,91.7,1,14,92000,0.14,0,0,69000,1,0.82,8
L1NSB01115,10,8,83000,1,0,350000,4704000,140,1,0.02,14,58.3,1,20,140000,0.15,0,0,103000,1,0.75,11
L1NSB01116,0,0,0,0,0,0,5787000,323,1,0.1,15,62.5,0,0,0,0.0,0,0,79000,0,0.65,15
L1NSB01117,9,47,208000,0,0,116000,0,0,0,0.0,16,66.7,1,4,344000,0.07,0,0,103000,0,0.6,18
L1NSB01118,24,36,593000,1,0,161000,5508000,238,1,0.1,22,91.7,0,17,255000,0.12,0,0,88000,1,0.57,19
L1NSB01119,21,78,207000,1,0,229000,0,0,0,0.0,17,70.8,0,12,260000,0.15,0,0,109000,1,0.84,7
L1NSB01120,17,7,316000,1,0,134000,0,0,0,0.0,22,91.7,0,0,0,0.0,0,0,146000,1,0.56,19
L1NSB01121,21,64,62000,1,1,106000,2446000,277,1,0.02,15,62.5,1,7,442000,0.05,0,0,92000,0,0.66,15
L1NSB01122,17,58,624000,1,1,34000,0,0,0,0.0,15,62.5,1,0,0,0.0,0,0,27000,0,0.83,7
L1NSB01123,0,0,0,0,0,0,0,0,0,0.0,17,70.8,1,6,217000,0.03,0,0,64000,1,0.72,12
L1NSB01124,24,31,109000,1,0,76000,7730000,247,1,0.14,17,70.8,1,3,244000,0.01,0,0,59000,0,0.55,20
L1NSB01125,21,15,737000,1,0,308000,0,0,0,0.0,18,75.0,1,10,288000,0.14,0,0,48000,1,0.84,7
L1NSB01126,17,8,597000,0,0,15000,0,0,0,0.0,14,58.3,0,10,261000,0.12,0,0,79000,1,0.62,17
L1NSB01127,0,0,0,0,0,0,0,0,0,0.0,20,83.3,0,7,236000,0.09,0,0,130000,0,0.63,16
L1NSB01128,0,0,0,0,0,0,2396000,172,1,0.01,16,66.7,0,16,451000,0.11,0,0,121000,1,0.88,5
L1NSB01129,0,0,0,0,0,0,0,0,0,0.0,14,58.3,1,5,200000,0.09,0,0,134000,1,0.68,14
L1NSB01130,15,79,74000,1,1,182000,0,0,0,0.0,17,70.8,1,4,115000,0.11,0,0,146000,1,0.85,6
L1NSB01131,17,25,433000,1,0,247000,0,0,0,0.0,22,91.7,1,19,410000,0.14,0,0,49000,1,0.88,5
L1NSB01132,0,0,0,0,0,0,0,0,0,0.0,17,70.8,1,3,294000,0.15,0,0,43000,0,0.62,17
L1NSB01133,14,19,190000,0,0,169000,0,0,0,0.0,19,79.2,1,9,263000,0.07,0,0,72000,1,0.97,1
L1NSB01134,21,38,124000,1,0,359000,0,0,0,0.0,20,83.3,1,12,355000,0.05,0,0,33000,1,0.76,10
L1NSB01135,6,29,290000,0,0,417000,0,0,0,0.0,15,62.5,0,15,256000,0.13,0,0,46000,0,0.94,2
L1NSB01136,0,0,0,0,0,0,0,0,0,0.0,15,62.5,0,3,394000,0.02,0,0,43000,1,0.79,9
L1NSB01137,0,0,0,0,0,0,0,0,0,0.0,24,100.0,1,2,282000,0.02,0,0,140000,1,0.71,13
L1NSB01138,19,38,42000,0,0,350000,0,0,0,0.0,24,100.0,0,10,198000,0.13,0,0,34000,1,0.94,2
L1NSB01139,0,0,0,0,0,0,6029000,126,1,0.02,20,83.3,1,8,155000,0.04,0,0,37000,1,0.66,15
L1NSB01140,21,45,328000,1,0,83000,0,0,0,0.0,18,75.0,0,16,124000,0.02,0,0,35000,1,0.95,2
L1NSB01141,0,0,0,0,0,0,0,0,0,0.0,18,75.0,1,4,430000,0.01,0,0,86000,1,0.65,15
L1NSB01142,0,0,0,0,0,0,6395000,228,0,0.11,23,95.8,1,4,171000,0.04,0,0,57000,0,0.89,4
L1NSB01143,15,59,293000,1,0,129000,2307000,271,1,0.05,19,79.2,1,0,270000,0.01,0,0,46000,0,0.95,2
L1NSB01144,21,18,259000,1,0,227000,0,0,0,0.0,17,70.8,1,20,103000,0.11,0,0,31000,1,0.79,9
L1NSB01145,24,46,493000,1,1,295000,0,0,0,0.0,22,91.7,1,7,57000,0.04,0,0,91000,1,0.77,10
L1NSB01146,21,35,273000,0,0,345000,0,0,0,0.0,24,100.0,1,19,290000,0.04,0,0,44000,1,0.78,9
L1NSB01147,17,24,401000,1,1,424000,0,0,0,0.0,21,87.5,0,10,74000,0.04,0,0,74000,1,0.59,18
L1NSB01148,9,71,365000,1,0,366000,0,0,0,0.0,21,87.5,0,8,379000,0.0,0,0,25000,1,0.9,4
L1NSB01149,0,0,0,0,0,0,0,0,0,0.0,19,79.2,0,1,356000,0.05,0,0,37000,1,0.75,11
L1NSB01150,10,54,437000,1,0,115000,0,0,0,0.0,23,95.8,1,19,375000,0.13,0,0,44000,0,0.71,13
L1NSB01151,14,9,736000,1,0,335000,7965000,245,0,0.08,24,100.0,1,19,63000,0.08,0,0,33000,1,0.91,4
L1NSB01152,0,0,0,0,0,0,0,0,0,0.0,15,62.5,1,3,126000,0.14,0,0,105000,1,0.95,2
L1NSB01153,10,25,244000,0,1,178000,0,0,0,0.0,20,83.3,0,15,305000,0.02,0,0,74000,1,0.7,13
L1NSB01154,0,0,0,0,0,0,7698000,269,0,0.03,21,87.5,0,3,183000,0.01,0,0,64000,1,0.87,5
L1NSB01155,0,0,0,0,0,0,0,0,0,0.0,17,70.8,1,4,153000,0.05,0,0,85000,0,0.9,4
L1NSB01156,0,0,0,0,0,0,0,0,0,0.0,24,100.0,0,9,419000,0.02,0,0,132000,1,0.95,2
L1NSB01157,14,19,408000,1,0,326000,7307000,365,1,0.06,24,100.0,1,10,340000,0.02,0,0,77000,1,0.96,1
L1NSB01158,0,0,0,0,0,0,1517000,344,1,0.11,24,100.0,1,17,301000,0.07,0,0,77000,1,0.85,6
L1NSB01159,11,67,245000,1,0,86000,3322000,316,1,0.02,24,100.0,1,2,115000,0.09,0,0,46000,1,0.84,7
L1NSB01160,13,31,81000,0,0,106000,0,0,0,0.0,19,79.2,0,1,141000,0.13,0,0,91000,1,0.92,3
L1NSB01161,15,18,204000,0,0,74000,0,0,0,0.0,16,66.7,1,7,488000,0.03,0,0,83000,1,0.69,13
L1NSB01162,21,12,766000,1,0,435000,0,0,0,0.0,15,62.5,0,7,295000,0.0,0,0,110000,1,0.75,11
L1NSB01163,22,31,521000,1,0,496000,2414000,267,1,0.11,16,66.7,0,4,242000,0.1,0,0,73000,1,0.72,12
L1NSB01164,13,14,489000,1,0,375000,0,0,0,0.0,23,95.8,1,17,336000,0.12,0,0,70000,1,0.68,14
L1NSB01165,0,0,0,0,0,0,6824000,274,1,0.12,22,91.7,0,3,99000,0.03,0,0,35000,1,0.81,8
L1NSB01166,0,0,0,0,0,0,0,0,0,0.0,20,83.3,0,5,206000,0.13,0,0,27000,1,0.77,10
L1NSB01167,6,6,358000,1,0,174000,6824000,309,1,0.13,18,75.0,0,17,420000,0.02,0,0,150000,0,0.8,8
L1NSB01168,11,77,697000,1,0,174000,1974000,119,1,0.08,21,87.5,1,15,352000,0.15,0,0,144000,1,0.65,15
L1NSB01169,0,0,0,0,0,0,0,0,0,0.0,15,62.5,1,11,268000,0.12,0,0,80000,0,0.56,19
L1NSB01170,6,53,450000,1,0,41000,0,0,0,0.0,24,100.0,0,12,159000,0.11,0,0,45000,1,0.99,0
L1NSB01171,0,0,0,0,0,0,0,0,0,0.0,20,83.3,1,2,103000,0.15,0,0,76000,0,0.66,15
L1NSB01172,12,19,224000,0,1,259000,0,0,0,0.0,21,87.5,1,19,89000,0.15,0,0,144000,1,0.84,7
L1NSB01173,0,0,0,0,0,0,0,0,0,0.0,14,58.3,1,13,99000,0.12,0,0,23000,0,0.96,1
L1NSB01174,22,21,76000,1,0,210000,0,0,0,0.0,16,66.7,1,0,0,0.0,0,0,134000,1,0.68,14
L1NSB01175,0,0,0,0,0,0,3945000,270,1,0.14,17,70.8,0,4,234000,0.13,0,0,128000,1,0.93,3
L1NSB01176,24,8,373000,1,0,423000,5113000,369,1,0.03,21,87.5,1,5,432000,0.11,0,0,25000,1,0.69,13
L1NSB01177,16,6,580000,0,0,420000,7968000,262,1,0.12,18,75.0,0,8,214000,0.07,0,0,134000,1,0.88,5
L1NSB01178,0,0,0,0,0,0,0,0,0,0.0,22,91.7,1,0,0,0.0,0,0,134000,0,1.0,0
L1NSB01179,7,45,296000,0,0,195000,0,0,0,0.0,15,62.5,1,11,403000,0.1,0,0,91000,0,0.9,4
L1NSB01180,7,19,776000,1,0,171000,0,0,0,0.0,23,95.8,0,19,397000,0.04,0,0,26000,0,0.95,2
L1NSB01181,8,43,64000,1,0,36000,0,0,0,0.0,20,83.3,1,20,295000,0.0,0,0,89000,1,0.71,13
L1NSB01182,22,37,35000,1,1,465000,0,0,0,0.0,18,75.0,0,1,61000,0.04,0,0,111000,0,0.76,10
L1NSB01183,22,32,332000,1,0,235000,4375000,137,1,0.01,22,91.7,1,18,359000,0.02,0,0,100000,1,0.58,18
L1NSB01184,12,72,70000,1,0,388000,0,0,0,0.0,15,62.5,0,2,309000,0.02,0,0,118000,1,0.86,6
L1NSB01185,17,12,600000,1,0,178000,0,0,0,0.0,23,95.8,0,0,207000,0.04,0,0,38000,1,0.67,14
L1NSB01186,0,0,0,0,0,0,0,0,0,0.0,24,100.0,1,13,400000,0.04,0,0,119000,1,0.92,3
L1NSB01187,0,0,0,0,0,0,0,0,0,0.0,15,62.5,0,20,70000,0.1,0,0,60000,1,0.6,18
L1NSB01188,20,56,513000,0,0,202000,2316000,261,1,0.14,18,75.0,1,12,353000,0.06,0,0,149000,1,0.89,4
L1NSB01189,14,44,116000,1,0,104000,0,0,0,0.0,22,91.7,0,2,493000,0.01,0,0,133000,1,0.67,14
L1NSB01190,14,68,759000,1,0,409000,0,0,0,0.0,23,95.8,0,14,433000,0.11,0,0,43000,1,0.67,14
L1NSB01191,15,72,619000,1,1,12000,0,0,0,0.0,23,95.8,1,9,246000,0.05,0,0,123000,0,0.99,0
L1NSB01192,24,24,689000,1,0,441000,0,0,0,0.0,22,91.7,0,15,336000,0.0,0,0,82000,1,0.85,6
L1NSB01193,21,58,290000,1,0,115000,0,0,0,0.0,21,87.5,0,16,73000,0.05,0,0,57000,1,0.8,8
L1NSB01194,23,63,155000,1,0,302000,5156000,206,1,0.12,20,83.3,1,13,405000,0.14,0,0,40000,1,0.82,8
L1NSB01195,17,25,419000,1,0,305000,0,0,0,0.0,24,100.0,1,20,362000,0.03,0,0,147000,1,0.93,3
L1NSB01196,22,50,460000,1,0,304000,2456000,63,1,0.13,20,83.3,1,6,457000,0.13,0,0,126000,1,0.85,6
L1NSB01197,14,62,518000,1,0,66000,0,0,0,0.0,18,75.0,0,0,0,0.0,0,0,135000,1,0.76,10
L1NSB01198,0,0,0,0,0,0,1953000,119,1,0.15,14,58.3,1,2,234000,0.06,0,0,29000,1,0.9,4
L1NSB01199,0,0,0,0,0,0,0,0,0,0.0,23,95.8,0,17,214000,0.07,0,0,114000,1,0.83,7
L1NSB01200,21,38,303000,1,0,192000,0,0,0,0.0,19,79.2,0,10,413000,0.1,0,0,124000,0,0.92,3
L1NSB01201,0,0,0,0,0,0,0,0,0,0.0,18,75.0,0,5,51000,0.11,0,0,107000,1,0.9,4
L1NSB01202,20,25,511000,1,0,280000,0,0,0,0.0,24,100.0,0,4,293000,0.06,0,0,149000,1,0.77,10
L1NSB01203,0,0,0,0,0,0,7376000,334,1,0.05,16,66.7,1,20,268000,0.12,0,0,128000,1,0.79,9
L1NSB01204,11,64,475000,1,0,286000,2912000,378,1,0.09,18,75.0,1,6,404000,0.05,0,0,121000,1,0.74,11
L1NSB01205,0,0,0,0,0,0,3334000,294,1,0.12,24,100.0,1,16,181000,0.02,0,0,93000,1,0.58,18
L1NSB01206,9,54,227000,1,0,180000,0,0,0,0.0,14,58.3,1,15,461000,0.03,0,0,45000,1,0.58,18
L1NSB01207,19,65,572000,0,0,82000,0,0,0,0.0,17,70.8,0,1,294000,0.1,0,0,36000,0,0.89,4
L1NSB01208,15,79,48000,0,0,255000,0,0,0,0.0,18,75.0,1,7,141000,0.12,0,0,64000,1,0.68,14
L1NSB01209,0,0,0,0,0,0,0,0,0,0.0,18,75.0,1,3,332000,0.0,1,19000000,50000,0,0.86,6
L1NSB01210,24,43,460000,1,1,44000,0,0,0,0.0,15,62.5,0,17,129000,0.08,0,0,44000,0,0.96,1
L1NSB01211,0,0,0,0,0,0,6334000,228,0,0.02,16,66.7,1,0,464000,0.03,0,0,35000,1,0.82,8
L1NSB01212,18,60,726000,1,0,88000,0,0,0,0.0,17,70.8,0,18,198000,0.12,0,0,73000,1,0.71,13
L1NSB01213,15,25,572000,1,0,252000,0,0,0,0.0,21,87.5,0,7,206000,0.09,0,0,103000,0,0.66,15
L1NSB01214,11,62,516000,1,0,50000,0,0,0,0.0,21,87.5,1,18,154000,0.12,0,0,104000,1,0.62,17
L1NSB01215,20,23,314000,1,0,166000,7034000,311,1,0.08,20,83.3,1,17,417000,0.07,0,0,81000,1,0.95,2
L1NSB01216,22,77,304000,1,1,97000,0,0,0,0.0,22,91.7,1,13,276000,0.02,0,0,118000,1,0.59,18
L1NSB01217,15,7,483000,1,0,411000,0,0,0,0.0,16,66.7,0,19,243000,0.13,1,13000000,100000,0,0.89,4
L1NSB01218,9,45,527000,0,0,35000,0,0,0,0.0,16,66.7,1,0,196000,0.0,0,0,137000,1,0.81,8
L1NSB01219,10,40,285000,1,0,38000,2974000,266,1,0.08,15,62.5,1,9,367000,0.06,0,0,40000,1,0.72,12
L1NSB01220,8,15,61000,1,0,271000,0,0,0,0.0,18,75.0,1,11,252000,0.07,0,0,76000,1,0.86,6
L1NSB01221,0,0,0,0,0,0,0,0,0,0.0,15,62.5,0,0,0,0.0,0,0,138000,0,0.64,16
L1NSB01222,20,51,454000,1,0,129000,1555000,144,1,0.11,21,87.5,1,6,282000,0.03,0,0,31000,0,0.95,2
L1NSB01223,6,17,706000,1,0,97000,0,0,0,0.0,20,83.3,0,5,89000,0.12,1,20000000,60000,1,0.62,17
L1NSB01224,0,0,0,0,0,0,0,0,0,0.0,24,100.0,0,8,57000,0.15,0,0,117000,1,0.93,3
L1NSB01225,0,0,0,0,0,0,0,0,0,0.0,23,95.8,1,13,256000,0.01,0,0,41000,1,0.67,14
L1NSB01226,16,74,769000,0,0,251000,2183000,82,1,0.11,14,58.3,1,1,205000,0.05,0,0,82000,1,0.87,5
L1NSB01227,24,46,655000,1,0,481000,0,0,0,0.0,24,100.0,0,13,79000,0.12,0,0,123000,1,0.64,16
L1NSB01228,0,0,0,0,0,0,0,0,0,0.0,18,75.0,1,15,298000,0.09,0,0,85000,1,0.93,3
L1NSB01229,0,0,0,0,0,0,4222000,242,0,0.08,14,58.3,0,8,136000,0.03,0,0,86000,1,0.72,12
L1NSB01230,14,69,454000,1,0,399000,5530000,222,1,0.13,22,91.7,0,5,305000,0.12,0,0,44000,1,0.72,12
L1NSB01231,23,7,107000,1,0,451000,0,0,0,0.0,19,79.2,1,11,300000,0.01,0,0,117000,1,0.7,13
L1NSB01232,0,0,0,0,0,0,0,0,0,0.0,14,58.3,0,8,188000,0.11,0,0,96000,1,0.68,14
L1NSB01233,10,38,178000,1,0,332000,1653000,321,1,0.11,14,58.3,0,2,218000,0.12,0,0,126000,1,0.95,2
L1NSB01234,0,0,0,0,0,0,0,0,0,0.0,20,83.3,0,16,179000,0.13,0,0,133000,0,0.61,17
L1NSB01235,8,57,773000,1,0,160000,0,0,0,0.0,16,66.7,0,0,277000,0.15,0,0,22000,0,0.79,9
L1NSB01236,14,33,466000,1,0,353000,0,0,0,0.0,17,70.8,1,19,433000,0.1,0,0,46000,1,0.69,13
L1NSB01237,9,63,115000,1,1,263000,5042000,57,0,0.13,21,87.5,0,11,437000,0.14,0,0,21000,0,0.75,11
L1NSB01238,21,75,286000,0,0,198000,0,0,0,0.0,19,79.2,1,14,273000,0.02,0,0,143000,1,0.75,11
L1NSB01239,21,21,734000,0,0,418000,0,0,0,0.0,16,66.7,0,17,438000,0.03,0,0,72000,0,0.84,7
L1NSB01240,0,0,0,0,0,0,0,0,0,0.0,16,66.7,1,3,235000,0.02,0,0,144000,1,0.64,16
L1NSB01241,20,40,734000,0,0,305000,2337000,137,1,0.02,23,95.8,1,18,463000,0.04,0,0,120000,1,0.93,3
L1NSB01242,23,8,122000,0,0,185000,7687000,257,1,0.02,17,70.8,0,13,99000,0.11,0,0,29000,0,0.77,10
L1NSB01243,0,0,0,0,0,0,0,0,0,0.0,24,100.0,1,1,455000,0.01,0,0,32000,1,0.73,12
L1NSB01244,13,63,93000,0,0,182000,0,0,0,0.0,23,95.8,1,11,368000,0.02,0,0,116000,1,0.75,11
L1NSB01245,19,24,616000,1,0,187000,0,0,0,0.0,22,91.7,0,12,497000,0.11,0,0,33000,0,0.71,13
L1NSB01246,18,70,529000,0,0,41000,0,0,0,0.0,23,95.8,0,4,141000,0.05,0,0,25000,1,0.67,14
L1NSB01247,20,76,504000,1,0,473000,0,0,0,0.0,24,100.0,1,17,304000,0.14,0,0,71000,1,0.68,14
L1NSB01248,9,12,82000,1,0,175000,5922000,199,1,0.15,17,70.8,1,18,168000,0.14,0,0,35000,0,0.92,3
L1NSB01249,19,5,755000,1,0,497000,0,0,0,0.0,24,100.0,1,15,69000,0.06,0,0,82000,1,0.83,7
L1NSB01250,0,0,0,0,0,0,0,0,0,0.0,14,58.3,0,9,194000,0.07,1,2000000,100000,1,0.92,3
L1NSB01251,7,38,511000,0,0,281000,0,0,0,0.0,23,95.8,1,0,131000,0.13,0,0,68000,0,0.97,1
L1NSB01252,0,0,0,0,0,0,0,0,0,0.0,14,58.3,0,0,0,0.0,0,0,102000,1,0.91,4
L1NSB01253,9,74,365000,1,0,256000,3218000,327,1,0.01,18,75.0,0,5,298000,0.05,0,0,150000,0,0.7,13
L1NSB01254,6,61,197000,1,0,16000,0,0,0,0.0,19,79.2,1,4,324000,0.05,0,0,34000,0,0.7,13
L1NSB01255,14,64,112000,0,0,271000,0,0,0,0.0,21,87.5,1,11,56000,0.11,0,0,50000,1,0.84,7
L1NSB01256,8,70,55000,1,1,158000,0,0,0,0.0,15,62.5,0,4,61000,0.15,1,1000000,146000,0,0.97,1
L1NSB01257,14,52,99000,1,0,478000,3243000,160,1,0.03,20,83.3,1,19,124000,0.12,0,0,87000,1,0.78,9
L1NSB01258,12,10,610000,1,0,101000,0,0,0,0.0,17,70.8,1,19,74000,0.06,0,0,125000,1,0.75,11
L1NSB01259,0,0,0,0,0,0,2718000,204,1,0.13,17,70.8,0,15,155000,0.09,0,0,100000,1,0.92,3
L1NSB01260,24,33,470000,1,0,107000,5028000,202,1,0.07,24,100.0,1,6,93000,0.1,0,0,91000,1,0.74,11
L1NSB01261,9,52,62000,1,0,65000,0,0,0,0.0,18,75.0,1,12,409000,0.03,0,0,134000,1,0.81,8
L1NSB01262,0,0,0,0,0,0,0,0,0,0.0,20,83.3,0,7,172000,0.15,0,0,22000,0,0.91,4
L1NSB01263,0,0,0,0,0,0,0,0,0,0.0,17,70.8,1,7,466000,0.03,0,0,81000,0,0.81,8
L1NSB01264,6,23,362000,0,0,347000,0,0,0,0.0,16,66.7,1,15,58000,0.04,0,0,131000,1,0.74,11
L1NSB01265,15,64,71000,1,0,209000,0,0,0,0.0,14,58.3,0,5,287000,0.05,0,0,127000,1,0.64,16
L1NSB01266,22,8,395000,0,0,109000,0,0,0,0.0,22,91.7,1,1,481000,0.08,0,0,71000,0,0.93,3
L1NSB01267,24,63,60000,0,0,307000,0,0,0,0.0,22,91.7,1,5,200000,0.07,0,0,112000,0,0.86,6
L1NSB01268,18,22,136000,0,0,330000,6875000,261,1,0.07,22,91.7,1,5,308000,0.1,0,0,119000,0,0.72,12
L1NSB01269,18,69,727000,1,1,474000,0,0,0,0.0,16,66.7,0,15,351000,0.01,0,0,61000,1,0.79,9
L1NSB01270,0,0,0,0,0,0,3681000,243,1,0.14,20,83.3,0,17,447000,0.01,0,0,93000,0,0.83,7
L1NSB01271,20,61,38000,0,1,41000,0,0,0,0.0,22,91.7,1,6,185000,0.08,0,0,108000,1,0.67,14
L1NSB01272,22,63,594000,1,0,418000,0,0,0,0.0,18,75.0,1,17,176000,0.03,0,0,116000,1,0.76,10
L1NSB01273,10,54,91000,0,0,353000,5631000,65,1,0.07,20,83.3,1,9,78000,0.05,0,0,141000,1,0.69,13
L1NSB01274,0,0,0,0,0,0,0,0,0,0.0,24,100.0,1,0,321000,0.07,0,0,74000,1,0.63,16
L1NSB01275,16,35,479000,0,0,458000,5808000,320,1,0.05,15,62.5,1,10,452000,0.14,0,0,45000,0,0.88,5
L1NSB01276,12,14,320000,1,0,71000,5415000,392,1,0.15,18,75.0,1,15,354000,0.09,0,0,70000,1,0.77,10
L1NSB01277,23,25,490000,0,0,190000,0,0,0,0.0,24,100.0,1,19,294000,0.06,0,0,23000,1,0.75,11
