nasabah_id,platform_id,platform_nama,platform_tipe,platform_segmen,segmen_pekerjaan,usia,kota,jumlah_tanggungan,lama_di_platform_bln,punya_smartphone,punya_ewallet,punya_rekening_bank,punya_kartu_kredit,punya_bpjs,is_gig_worker,punya_app_gig,rating_gig_app,jam_kerja_per_hari,tgl_bergabung
L1NSB00674,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,45,Surabaya,2,7,1,0,0,0,0,0,0,0.0,0,2023-08-23
L1NSB00675,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Buruh pabrik,25,Jakarta Selatan,1,4,1,1,1,1,0,0,0,0.0,0,2024-03-21
L1NSB00676,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Buruh pabrik,52,Palembang,4,18,1,1,0,0,1,0,0,0.0,0,2022-11-19
L1NSB00677,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pemilik UMKM kecil,44,Bandung,2,4,1,1,1,0,1,0,0,0.0,0,2024-05-05
L1NSB00678,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,26,Pekanbaru,3,34,1,1,1,0,1,1,1,4.2,10,2022-01-01
L1NSB00679,PLT003,Adira Finance,Multifinance,Motor & elektronik,Ojek online / driver,42,Pekanbaru,2,3,1,1,1,0,1,1,1,4.7,9,2024-08-11
L1NSB00680,PLT004,BFI Finance,Multifinance,Motor & UMKM,Pemilik UMKM kecil,25,Yogyakarta,4,25,1,0,0,0,1,0,0,0.0,0,2022-09-16
L1NSB00681,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Ojek online / driver,24,Bekasi,4,36,1,1,1,1,1,1,1,3.9,6,2022-01-03
L1NSB00682,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Buruh pabrik,20,Jakarta Timur,4,21,1,1,0,0,1,0,0,0.0,0,2022-03-05
L1NSB00683,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pemilik UMKM kecil,50,Jakarta Barat,2,22,1,1,1,0,1,0,0,0.0,0,2023-01-03
L1NSB00684,PLT004,BFI Finance,Multifinance,Motor & UMKM,Freelancer digital,46,Palembang,3,15,1,0,0,0,1,1,1,4.6,5,2022-05-11
L1NSB00685,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pemilik UMKM kecil,19,Bekasi,4,4,1,0,0,0,1,0,0,0.0,0,2024-08-14
L1NSB00686,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Kurir / ekspedisi,33,Jakarta Barat,3,26,0,1,0,1,0,1,1,4.5,6,2022-03-16
L1NSB00687,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Freelancer digital,38,Semarang,5,8,1,1,1,0,0,1,1,4.9,4,2022-12-08
L1NSB00688,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Karyawan kontrak,32,Pekanbaru,2,15,1,0,1,0,1,0,0,0.0,0,2022-06-13
L1NSB00689,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Kurir / ekspedisi,40,Bandung,2,31,1,1,0,0,0,1,1,3.8,12,2022-02-03
L1NSB00690,PLT003,Adira Finance,Multifinance,Motor & elektronik,Karyawan kontrak,22,Pekanbaru,1,20,1,0,0,0,0,0,0,0.0,0,2022-04-22
L1NSB00691,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Petani / nelayan,19,Tangerang,4,7,1,1,0,1,1,0,0,0.0,0,2022-02-27
L1NSB00692,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Buruh pabrik,49,Jakarta Timur,3,4,1,1,0,0,0,0,0,0.0,0,2022-09-08
L1NSB00693,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Ojek online / driver,44,Surabaya,4,20,1,1,1,0,1,1,1,4.5,11,2022-11-29
L1NSB00694,PLT004,BFI Finance,Multifinance,Motor & UMKM,Pedagang pasar / warung,47,Tangerang,0,1,1,0,1,0,1,0,0,0.0,0,2024-09-09
L1NSB00695,PLT003,Adira Finance,Multifinance,Motor & elektronik,Petani / nelayan,25,Palembang,2,12,1,1,1,0,0,0,0,0.0,0,2024-01-01
L1NSB00696,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pedagang pasar / warung,20,Bandung,3,36,1,1,1,0,1,0,0,0.0,0,2022-01-04
L1NSB00697,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pemilik UMKM kecil,26,Jakarta Timur,3,12,0,1,0,0,1,0,0,0.0,0,2022-03-31
L1NSB00698,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pedagang pasar / warung,21,Jakarta Barat,0,8,1,1,1,0,1,0,0,0.0,0,2022-11-04
L1NSB00699,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pemilik UMKM kecil,52,Bogor,5,19,1,1,1,0,1,0,0,0.0,0,2022-12-27
L1NSB00700,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Kurir / ekspedisi,32,Yogyakarta,1,7,1,0,0,0,1,1,1,3.7,12,2023-01-03
L1NSB00701,PLT003,Adira Finance,Multifinance,Motor & elektronik,Ojek online / driver,46,Jakarta Barat,3,36,1,1,1,0,0,1,1,4.1,6,2022-01-03
L1NSB00702,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pemilik UMKM kecil,31,Yogyakarta,2,24,1,1,1,0,1,0,0,0.0,0,2022-08-11
L1NSB00703,PLT004,BFI Finance,Multifinance,Motor & UMKM,Ojek online / driver,34,Jakarta Barat,1,18,1,0,1,0,1,1,1,4.0,8,2022-08-20
L1NSB00704,PLT003,Adira Finance,Multifinance,Motor & elektronik,Ojek online / driver,43,Depok,3,25,1,1,0,0,1,1,1,4.7,5,2022-10-20
L1NSB00705,PLT003,Adira Finance,Multifinance,Motor & elektronik,Kurir / ekspedisi,25,Bogor,4,4,1,1,0,0,1,1,1,4.3,13,2023-02-17
L1NSB00706,PLT004,BFI Finance,Multifinance,Motor & UMKM,Freelancer digital,35,Jakarta Selatan,3,33,1,1,0,0,0,1,1,4.5,9,2022-02-01
L1NSB00707,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Buruh pabrik,48,Jakarta Timur,5,29,1,1,1,0,1,0,0,0.0,0,2022-08-14
L1NSB00708,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,24,Bekasi,0,27,1,1,1,0,0,0,0,0.0,0,2022-01-30
L1NSB00709,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Petani / nelayan,50,Palembang,3,1,1,1,1,0,1,0,0,0.0,0,2022-09-13
L1NSB00710,PLT004,BFI Finance,Multifinance,Motor & UMKM,Ojek online / driver,31,Bogor,3,1,1,1,1,0,1,1,1,4.7,12,2022-03-28
L1NSB00711,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Buruh pabrik,29,Makassar,0,34,1,0,0,0,1,0,0,0.0,0,2022-03-05
L1NSB00712,PLT004,BFI Finance,Multifinance,Motor & UMKM,Ojek online / driver,26,Tangerang,3,16,1,1,1,0,1,1,1,3.5,14,2022-08-11
L1NSB00713,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pemilik UMKM kecil,51,Pekanbaru,2,3,1,1,1,0,0,0,0,0.0,0,2022-11-02
L1NSB00714,PLT003,Adira Finance,Multifinance,Motor & elektronik,Ojek online / driver,41,Bogor,0,12,1,0,1,0,1,1,1,4.1,11,2023-11-04
L1NSB00715,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pedagang pasar / warung,44,Tangerang,3,20,1,1,1,0,1,0,0,0.0,0,2022-08-13
L1NSB00716,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,46,Jakarta Selatan,1,23,1,1,0,0,0,1,1,4.0,4,2022-04-12
L1NSB00717,PLT004,BFI Finance,Multifinance,Motor & UMKM,Pemilik UMKM kecil,36,Jakarta Barat,4,27,1,1,1,0,1,0,0,0.0,0,2022-07-24
L1NSB00718,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Petani / nelayan,43,Jakarta Timur,3,8,1,1,0,0,0,0,0,0.0,0,2022-02-23
L1NSB00719,PLT003,Adira Finance,Multifinance,Motor & elektronik,Buruh pabrik,19,Bandung,3,31,1,1,1,0,0,0,0,0.0,0,2022-03-05
L1NSB00720,PLT003,Adira Finance,Multifinance,Motor & elektronik,Karyawan kontrak,35,Yogyakarta,3,16,1,1,1,1,0,0,0,0.0,0,2022-07-05
L1NSB00721,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pemilik UMKM kecil,28,Depok,3,8,1,0,1,1,1,0,0,0.0,0,2022-04-04
L1NSB00722,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Buruh pabrik,52,Bekasi,1,15,1,1,0,0,0,0,0,0.0,0,2023-01-08
L1NSB00723,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pemilik UMKM kecil,45,Depok,2,21,1,0,0,0,0,0,0,0.0,0,2022-05-24
L1NSB00724,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Ojek online / driver,30,Bekasi,3,32,1,1,0,0,1,1,1,4.0,9,2022-05-16
L1NSB00725,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Buruh pabrik,36,Depok,5,25,1,0,1,0,0,0,0,0.0,0,2022-12-02
L1NSB00726,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,47,Bogor,1,7,1,1,0,0,1,0,0,0.0,0,2024-01-09
L1NSB00727,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,31,Bandung,3,36,1,1,1,1,1,1,1,4.0,14,2022-01-14
L1NSB00728,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Kurir / ekspedisi,52,Bogor,3,33,1,0,0,1,0,1,1,3.6,7,2022-02-20
L1NSB00729,PLT004,BFI Finance,Multifinance,Motor & UMKM,Petani / nelayan,51,Jakarta Barat,1,11,1,1,1,0,1,0,0,0.0,0,2022-01-04
L1NSB00730,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Kurir / ekspedisi,19,Bogor,1,33,1,1,1,0,0,1,1,4.3,6,2022-03-10
L1NSB00731,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,28,Bogor,4,18,1,1,1,0,0,0,0,0.0,0,2023-07-02
L1NSB00732,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Ojek online / driver,41,Makassar,3,24,1,1,1,0,0,1,1,3.9,4,2022-01-06
L1NSB00733,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pedagang pasar / warung,36,Jakarta Timur,1,17,1,1,1,1,1,0,0,0.0,0,2023-01-27
L1NSB00734,PLT003,Adira Finance,Multifinance,Motor & elektronik,Penjahit / konveksi,32,Pekanbaru,1,29,1,1,1,1,1,0,0,0.0,0,2022-03-01
L1NSB00735,PLT004,BFI Finance,Multifinance,Motor & UMKM,Buruh pabrik,49,Jakarta Barat,3,32,1,0,1,0,1,0,0,0.0,0,2022-03-14
L1NSB00736,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pedagang pasar / warung,30,Pekanbaru,3,26,1,0,0,0,1,0,0,0.0,0,2022-07-26
L1NSB00737,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Petani / nelayan,27,Yogyakarta,3,1,1,1,0,1,1,0,0,0.0,0,2022-03-31
L1NSB00738,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,24,Bekasi,3,10,1,1,1,0,1,0,0,0.0,0,2022-12-13
L1NSB00739,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pedagang pasar / warung,49,Palembang,2,29,1,1,1,0,1,0,0,0.0,0,2022-05-20
L1NSB00740,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Ojek online / driver,21,Jakarta Barat,2,35,1,1,1,0,1,1,0,0.0,0,2022-01-10
L1NSB00741,PLT003,Adira Finance,Multifinance,Motor & elektronik,Freelancer digital,33,Bogor,2,25,1,1,1,0,1,1,1,4.9,8,2022-11-12
L1NSB00742,PLT003,Adira Finance,Multifinance,Motor & elektronik,Ojek online / driver,24,Bogor,3,3,1,0,1,0,1,1,1,4.5,8,2022-10-21
L1NSB00743,PLT003,Adira Finance,Multifinance,Motor & elektronik,Penjahit / konveksi,36,Bogor,0,32,1,1,1,0,0,0,0,0.0,0,2022-02-08
L1NSB00744,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,43,Surabaya,2,31,1,0,1,0,0,0,0,0.0,0,2022-02-02
L1NSB00745,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Karyawan kontrak,41,Tangerang,4,32,1,1,1,1,0,0,0,0.0,0,2022-03-04
L1NSB00746,PLT004,BFI Finance,Multifinance,Motor & UMKM,Buruh pabrik,50,Semarang,3,35,1,1,0,0,1,0,0,0.0,0,2022-02-14
L1NSB00747,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Petani / nelayan,34,Tangerang,1,1,1,1,0,0,0,0,0,0.0,0,2023-12-17
L1NSB00748,PLT003,Adira Finance,Multifinance,Motor & elektronik,Karyawan kontrak,27,Bekasi,4,30,1,1,1,1,0,0,0,0.0,0,2022-01-15
L1NSB00749,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,28,Bandung,0,2,1,1,0,0,1,1,1,4.4,6,2024-01-19
L1NSB00750,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,23,Jakarta Selatan,2,27,1,0,1,0,1,1,1,4.1,9,2022-01-07
L1NSB00751,PLT003,Adira Finance,Multifinance,Motor & elektronik,Ojek online / driver,22,Bogor,5,3,1,0,0,0,1,1,1,4.2,8,2023-05-29
L1NSB00752,PLT003,Adira Finance,Multifinance,Motor & elektronik,Petani / nelayan,46,Bogor,2,11,1,0,0,1,1,0,0,0.0,0,2022-02-27
L1NSB00753,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Buruh pabrik,23,Pekanbaru,2,30,1,1,1,0,0,0,0,0.0,0,2022-04-19
L1NSB00754,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,25,Jakarta Barat,0,24,1,1,0,0,1,0,0,0.0,0,2022-11-02
L1NSB00755,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Karyawan kontrak,38,Depok,0,36,1,1,0,0,1,0,0,0.0,0,2022-01-16
L1NSB00756,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Ojek online / driver,24,Bekasi,3,1,1,1,1,0,0,1,1,4.0,6,2022-07-19
L1NSB00757,PLT003,Adira Finance,Multifinance,Motor & elektronik,Buruh pabrik,51,Jakarta Barat,4,33,1,0,1,0,1,0,0,0.0,0,2022-02-07
L1NSB00758,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,48,Jakarta Barat,3,6,1,0,0,0,0,1,1,5.0,12,2024-01-17
L1NSB00759,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Freelancer digital,40,Surabaya,5,9,1,1,1,0,1,1,1,4.1,7,2023-09-14
L1NSB00760,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pemilik UMKM kecil,50,Jakarta Barat,0,1,1,1,1,1,1,0,0,0.0,0,2022-07-12
L1NSB00761,PLT004,BFI Finance,Multifinance,Motor & UMKM,Pedagang pasar / warung,37,Jakarta Timur,2,5,1,1,0,0,1,0,0,0.0,0,2023-04-30
L1NSB00762,PLT003,Adira Finance,Multifinance,Motor & elektronik,Karyawan kontrak,47,Makassar,2,9,1,1,1,0,0,0,0,0.0,0,2023-09-27
L1NSB00763,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Buruh pabrik,51,Pekanbaru,3,21,1,1,1,0,1,0,0,0.0,0,2022-11-14
L1NSB00764,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Petani / nelayan,34,Yogyakarta,0,36,0,1,0,0,1,0,0,0.0,0,2022-01-13
L1NSB00765,PLT004,BFI Finance,Multifinance,Motor & UMKM,Freelancer digital,41,Surabaya,1,30,1,1,1,0,1,1,1,4.9,10,2022-03-26
L1NSB00766,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pedagang pasar / warung,50,Depok,1,31,1,1,1,1,0,0,0,0.0,0,2022-05-26
L1NSB00767,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pemilik UMKM kecil,43,Jakarta Selatan,4,24,1,1,0,0,0,0,0,0.0,0,2022-08-05
L1NSB00768,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pedagang pasar / warung,30,Jakarta Barat,3,10,1,1,0,0,1,0,0,0.0,0,2023-11-17
L1NSB00769,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pedagang pasar / warung,22,Jakarta Barat,2,28,1,1,0,0,1,0,0,0.0,0,2022-03-24
L1NSB00770,PLT004,BFI Finance,Multifinance,Motor & UMKM,Buruh pabrik,43,Pekanbaru,1,1,1,1,0,0,1,0,0,0.0,0,2023-10-11
L1NSB00771,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Ojek online / driver,48,Bogor,3,10,1,1,1,0,0,1,1,5.0,6,2023-10-17
L1NSB00772,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Ojek online / driver,32,Yogyakarta,5,13,1,1,0,0,0,1,1,5.0,13,2023-01-15
L1NSB00773,PLT003,Adira Finance,Multifinance,Motor & elektronik,Ojek online / driver,38,Semarang,1,8,1,1,1,0,1,1,1,4.3,9,2022-06-30
L1NSB00774,PLT004,BFI Finance,Multifinance,Motor & UMKM,Buruh pabrik,30,Semarang,2,11,1,1,1,0,1,0,0,0.0,0,2023-09-28
L1NSB00775,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pemilik UMKM kecil,25,Jakarta Barat,0,2,1,1,1,1,1,0,0,0.0,0,2024-06-28
L1NSB00776,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Freelancer digital,21,Makassar,5,19,1,0,1,0,0,1,1,4.9,9,2023-04-21
L1NSB00777,PLT004,BFI Finance,Multifinance,Motor & UMKM,Penjahit / konveksi,44,Jakarta Selatan,5,24,1,1,0,0,0,0,0,0.0,0,2022-08-01
L1NSB00778,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,45,Jakarta Selatan,5,1,0,1,1,0,1,1,1,3.8,13,2023-05-11
L1NSB00779,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pemilik UMKM kecil,31,Medan,5,26,1,1,1,0,1,0,0,0.0,0,2022-03-30
L1NSB00780,PLT004,BFI Finance,Multifinance,Motor & UMKM,Penjahit / konveksi,52,Jakarta Timur,2,28,1,1,0,0,1,0,0,0.0,0,2022-05-14
L1NSB00781,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Ojek online / driver,39,Depok,3,6,1,1,1,0,0,1,1,4.9,5,2022-01-26
L1NSB00782,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pemilik UMKM kecil,41,Jakarta Timur,4,16,1,0,0,1,1,0,0,0.0,0,2023-01-23
L1NSB00783,PLT003,Adira Finance,Multifinance,Motor & elektronik,Freelancer digital,36,Jakarta Barat,2,10,1,1,1,0,1,1,1,3.7,8,2022-07-04
L1NSB00784,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Ojek online / driver,42,Bogor,3,14,1,1,0,0,1,1,0,0.0,0,2023-01-20
L1NSB00785,PLT003,Adira Finance,Multifinance,Motor & elektronik,Freelancer digital,47,Palembang,5,11,1,0,0,0,1,1,0,0.0,0,2022-12-22
L1NSB00786,PLT004,BFI Finance,Multifinance,Motor & UMKM,Pemilik UMKM kecil,19,Jakarta Timur,3,34,1,1,0,0,0,0,0,0.0,0,2022-01-20
L1NSB00787,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Penjahit / konveksi,26,Bogor,2,14,0,0,0,0,0,0,0,0.0,0,2022-07-24
L1NSB00788,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Buruh pabrik,37,Surabaya,4,32,1,1,1,0,0,0,0,0.0,0,2022-03-13
L1NSB00789,PLT004,BFI Finance,Multifinance,Motor & UMKM,Ojek online / driver,38,Jakarta Timur,2,14,1,1,1,0,1,1,1,4.4,13,2022-07-24
L1NSB00790,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Buruh pabrik,23,Surabaya,4,11,1,1,0,0,1,0,0,0.0,0,2023-06-28
L1NSB00791,PLT003,Adira Finance,Multifinance,Motor & elektronik,Buruh pabrik,26,Jakarta Timur,1,21,1,0,0,0,1,0,0,0.0,0,2022-06-10
L1NSB00792,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Ojek online / driver,19,Yogyakarta,1,22,1,1,0,0,0,1,1,3.8,7,2022-05-23
L1NSB00793,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pemilik UMKM kecil,23,Medan,2,27,1,1,1,0,0,0,0,0.0,0,2022-01-24
L1NSB00794,PLT003,Adira Finance,Multifinance,Motor & elektronik,Buruh pabrik,26,Surabaya,4,11,1,1,0,0,0,0,0,0.0,0,2023-08-13
L1NSB00795,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Penjahit / konveksi,37,Jakarta Timur,2,26,0,1,1,0,0,0,0,0.0,0,2022-08-01
L1NSB00796,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pedagang pasar / warung,41,Bandung,2,6,1,1,1,0,1,0,0,0.0,0,2024-05-19
L1NSB00797,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Karyawan kontrak,25,Jakarta Selatan,2,15,1,0,0,0,1,0,0,0.0,0,2022-06-24
L1NSB00798,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pedagang pasar / warung,42,Pekanbaru,1,35,1,1,1,0,1,0,0,0.0,0,2022-01-20
L1NSB00799,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pedagang pasar / warung,43,Bekasi,3,11,1,1,0,0,0,0,0,0.0,0,2023-02-28
L1NSB00800,PLT004,BFI Finance,Multifinance,Motor & UMKM,Freelancer digital,52,Semarang,3,16,1,1,1,0,1,1,1,3.9,8,2022-12-28
L1NSB00801,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Karyawan kontrak,34,Makassar,2,14,1,0,1,0,1,0,0,0.0,0,2023-01-30
L1NSB00802,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Kurir / ekspedisi,40,Depok,1,34,1,1,1,0,1,1,1,3.7,6,2022-02-16
L1NSB00803,PLT004,BFI Finance,Multifinance,Motor & UMKM,Pemilik UMKM kecil,51,Depok,3,26,1,1,0,0,1,0,0,0.0,0,2022-03-17
L1NSB00804,PLT004,BFI Finance,Multifinance,Motor & UMKM,Penjahit / konveksi,26,Depok,2,2,1,0,0,0,1,0,0,0.0,0,2022-06-22
L1NSB00805,PLT003,Adira Finance,Multifinance,Motor & elektronik,Buruh pabrik,28,Bandung,2,33,1,1,1,0,0,0,0,0.0,0,2022-02-24
L1NSB00806,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,44,Jakarta Timur,5,18,1,1,1,0,1,0,0,0.0,0,2022-08-13
L1NSB00807,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Ojek online / driver,21,Medan,3,18,1,1,0,1,1,1,1,4.1,7,2022-10-02
L1NSB00808,PLT004,BFI Finance,Multifinance,Motor & UMKM,Pedagang pasar / warung,32,Tangerang,3,19,1,1,0,0,1,0,0,0.0,0,2022-11-09
L1NSB00809,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,23,Jakarta Timur,5,12,1,1,1,0,1,1,0,0.0,0,2022-03-20
L1NSB00810,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Petani / nelayan,19,Medan,4,23,1,1,1,0,0,0,0,0.0,0,2022-10-18
L1NSB00811,PLT003,Adira Finance,Multifinance,Motor & elektronik,Karyawan kontrak,52,Semarang,2,11,1,1,0,1,0,0,0,0.0,0,2022-12-26
L1NSB00812,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pedagang pasar / warung,50,Bekasi,3,24,1,1,0,0,1,0,0,0.0,0,2022-11-02
L1NSB00813,PLT004,BFI Finance,Multifinance,Motor & UMKM,Ojek online / driver,52,Yogyakarta,3,2,1,1,0,1,1,1,0,0.0,0,2024-06-01
L1NSB00814,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pedagang pasar / warung,24,Depok,2,25,1,1,1,0,1,0,0,0.0,0,2022-09-27
L1NSB00815,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,41,Bogor,3,22,1,1,1,0,0,0,0,0.0,0,2022-06-25
L1NSB00816,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Ojek online / driver,48,Medan,3,23,1,1,1,0,1,1,1,5.0,13,2022-03-25
L1NSB00817,PLT003,Adira Finance,Multifinance,Motor & elektronik,Kurir / ekspedisi,23,Palembang,4,19,0,0,0,0,0,1,1,4.1,14,2022-02-21
L1NSB00818,PLT003,Adira Finance,Multifinance,Motor & elektronik,Ojek online / driver,37,Palembang,5,33,1,1,0,0,0,1,1,3.8,13,2022-02-07
L1NSB00819,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,41,Depok,4,25,1,1,0,0,0,1,1,4.3,14,2022-10-24
L1NSB00820,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Petani / nelayan,31,Bekasi,2,9,1,0,0,0,1,0,0,0.0,0,2022-07-07
L1NSB00821,PLT004,BFI Finance,Multifinance,Motor & UMKM,Karyawan kontrak,46,Jakarta Barat,2,9,1,1,1,0,1,0,0,0.0,0,2023-04-23
L1NSB00822,PLT004,BFI Finance,Multifinance,Motor & UMKM,Pemilik UMKM kecil,48,Jakarta Selatan,4,36,0,1,0,0,1,0,0,0.0,0,2022-01-12
L1NSB00823,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Freelancer digital,37,Jakarta Selatan,4,26,1,1,1,1,1,1,1,3.6,8,2022-02-24
L1NSB00824,PLT003,Adira Finance,Multifinance,Motor & elektronik,Freelancer digital,37,Medan,1,31,1,1,0,0,1,1,1,4.6,12,2022-05-07
L1NSB00825,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,28,Bekasi,0,20,1,1,1,0,0,0,0,0.0,0,2022-03-20
L1NSB00826,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Penjahit / konveksi,52,Jakarta Barat,1,16,1,1,1,0,0,0,0,0.0,0,2023-02-19
L1NSB00827,PLT004,BFI Finance,Multifinance,Motor & UMKM,Pemilik UMKM kecil,34,Pekanbaru,1,35,1,1,1,0,0,0,0,0.0,0,2022-01-02
L1NSB00828,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,34,Jakarta Timur,2,33,1,1,1,0,1,1,1,4.2,14,2022-02-19
L1NSB00829,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Buruh pabrik,46,Jakarta Timur,3,2,1,0,0,0,0,0,0,0.0,0,2024-06-29
L1NSB00830,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Penjahit / konveksi,41,Jakarta Timur,4,30,1,1,0,0,1,0,0,0.0,0,2022-02-23
L1NSB00831,PLT003,Adira Finance,Multifinance,Motor & elektronik,Penjahit / konveksi,52,Bandung,3,33,1,1,0,0,0,0,0,0.0,0,2022-04-11
L1NSB00832,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,38,Bogor,1,26,1,1,1,1,1,0,0,0.0,0,2022-09-17
